Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
2473,0,-0.0193168,-0.0308923,0.00827248,240.783,495.889,845.406
2474,0,-0.016466,-0.029976,0.00684138,241.464,497.853,849.056
2475,0,-0.0179019,-0.0310681,0.00760961,241.844,499.91,852.867
2476,0,-0.0183747,-0.0322432,0.00718026,242.407,501.997,856.612
2477,0,-0.0143198,-0.0306468,0.00733855,243.082,504.015,860.296
2478,0,-0.01618,-0.0301571,0.00514471,243.628,506.082,864.025
2479,0,-0.00759548,-0.0122678,0.0143135,245.368,508.139,866.558
2480,0,-0.0109667,-0.0131962,0.00915605,246.127,510.079,870.182
2481,0,-0.00991143,-0.0134793,0.00879373,246.647,512.165,873.853
2482,0,-0.00918259,-0.0128118,0.0118432,247.026,514.317,877.563
2483,0,-0.00563855,-0.0131186,0.0156143,247.379,516.451,881.269
2484,0,-0.00985118,-0.013161,0.00966592,248.213,518.379,884.761
2485,0,-0.00806621,-0.0126123,0.00941794,248.769,520.447,888.373
2486,0,-0.00829131,-0.0125713,0.0109112,249.237,522.549,891.997
2487,0,-0.00646864,-0.0117001,0.0117963,249.684,524.657,895.597
2488,0,-0.00637062,-0.0136288,0.0118169,250.291,526.722,899.119
2489,0,-0.00497557,-0.0135042,0.0108329,250.809,528.838,902.673
2490,0,-0.00771923,-0.0133635,0.00748601,251.503,530.774,906.093
2491,0,-0.00669315,-0.0135929,0.0086197,252.03,532.84,909.617
2492,0,-0.00328212,-0.0147499,0.0131151,252.376,535.057,913.172
2493,0,-0.00413003,-0.0154067,0.0111204,253.034,537.013,916.637
2494,0,-0.0020006,-0.01551,0.0142403,253.377,539.207,920.138
2495,0,-0.00266923,-0.0156977,0.0136208,253.928,541.228,923.603
2496,0,-0.00693335,-0.0160614,0.00711547,254.85,543.091,926.934
2497,0,-0.00658851,-0.0170784,0.00648803,255.379,545.13,930.426
2498,0,-0.00439149,-0.017362,0.0113596,255.698,547.279,933.917
2499,0,-0.00592872,-0.0177989,0.0109068,256.292,549.231,937.358
2500,0,-0.00427846,-0.0179273,0.0128194,256.754,551.347,940.803
2501,0,-0.00545998,-0.0192525,0.0101164,257.459,553.29,944.225
2502,0,-0.00527924,-0.0192571,0.0117713,257.929,555.394,947.658
2503,0,-0.00507889,-0.019137,0.0136154,258.353,557.491,951.167
2504,0,-0.00862469,-0.0199015,0.0086504,259.22,559.298,954.467
2505,0,-0.0081978,-0.0203022,0.00857049,259.782,561.313,957.941
2506,0,-0.00888895,-0.0212854,0.00951996,260.324,563.391,961.392
2507,0,-0.00852216,-0.0219591,0.00960577,260.931,565.378,964.892
2508,0,-0.0103188,-0.0218135,0.00967155,261.375,567.394,968.383
2509,0,-0.00949104,-0.0221323,0.00981322,261.862,569.415,971.872
2510,0,-0.0104003,-0.0238717,0.011221,262.451,571.411,975.352
2511,0,-0.0101725,-0.0235858,0.0122544,262.938,573.46,978.929
2512,0,-0.0111172,-0.0233303,0.0117126,263.425,575.431,982.504
2513,0,-0.0115268,-0.0234379,0.0117069,264.019,577.462,986.02
2514,0,-0.0120064,-0.0222599,0.0121124,264.478,579.521,989.576
2515,0,-0.0113301,-0.0243059,0.0129791,265.072,581.538,993.196
2516,0,-0.00895223,-0.0236241,0.0169876,265.382,583.677,996.839
2517,0,-0.00986589,-0.0251169,0.0152998,266.026,585.651,1000.41
2518,0,-0.00936344,-0.023503,0.0183384,266.387,587.689,1004.07
2519,0,-0.0128921,-0.0244663,0.0142168,267.062,589.597,1007.68
2520,0,-0.0114638,-0.0221558,0.0161851,267.408,591.768,1011.4
2521,0,-0.0134953,-0.0234799,0.0138011,268.173,593.746,1014.99
2522,0,-0.0107831,-0.024071,0.0155451,268.524,595.812,1018.74
2523,0,-0.0117541,-0.0233036,0.0168381,268.946,597.866,1022.45
2524,0,-0.0102588,-0.0229028,0.0195158,269.32,599.906,1026.14
2525,0,-0.012868,-0.021997,0.0147531,270.014,601.883,1029.83
2526,0,-0.0131484,-0.0231717,0.0141342,270.582,603.945,1033.54
2527,0,-0.0127439,-0.0238268,0.0149926,271.062,606.015,1037.22
2528,0,-0.0110788,-0.022634,0.0155761,271.425,608.084,1041.02
2529,0,-0.0102006,-0.0222235,0.0176427,271.901,610.13,1044.69
2530,0,-0.0113646,-0.0213434,0.0153614,272.375,612.168,1048.43
2531,0,-0.0114845,-0.0220303,0.0163263,272.837,614.295,1052.16
2532,0,-0.0114091,-0.0229163,0.0150487,273.36,616.31,1055.86
2533,0,-0.00995595,-0.0226099,0.0170328,273.715,618.444,1059.62
2534,0,-0.0100418,-0.0219198,0.018198,274.174,620.493,1063.3
2535,0,-0.00926842,-0.0197825,0.0174645,274.606,622.6,1066.99
2536,0,-0.0100922,-0.0197501,0.0156432,275.168,624.689,1070.61
2537,0,-0.0091002,-0.0200538,0.0156649,275.68,626.761,1074.26
2538,0,-0.00987471,-0.0203699,0.0152984,276.075,628.8,1077.93
2539,0,-0.0069153,-0.0202552,0.0180643,276.509,630.914,1081.49
2540,0,-0.0090179,-0.0199857,0.0162626,276.944,632.994,1085.14
2541,0,-0.0082455,-0.0200086,0.0165542,277.446,635.127,1088.76
2542,0,-0.00652109,-0.0195448,0.0182266,277.801,637.281,1092.29
2543,0,-0.00624707,-0.0190771,0.014922,278.291,639.355,1095.76
2544,0,-0.00773005,-0.0194321,0.0148359,278.834,641.409,1099.27
2545,0,-0.00382347,-0.019245,0.0151791,279.214,643.51,1102.74
2546,0,-0.00502824,-0.0195476,0.0155446,279.65,645.631,1106.24
2547,0,-0.00185895,-0.0192328,0.0236618,279.842,647.937,1109.75
2548,0,-0.00470284,-0.0193857,0.0156792,280.538,649.858,1113.14
2549,0,-0.00161066,-0.0173079,0.0170391,281.007,652.014,1116.54
2550,0,-0.0026473,-0.0190057,0.0157226,281.506,654.108,1119.97
2551,0,-0.00467821,-0.0167103,0.0115464,281.953,656.162,1123.34
2552,0,0.00433954,-0.0148591,0.017078,282.418,658.37,1126.5
2553,0,-0.00191128,-0.0183633,0.0127081,282.86,660.386,1129.95
2554,0,-0.00339607,-0.0208418,0.0114151,283.446,662.429,1133.31
2555,0,0.00071116,-0.0194974,0.0227826,283.277,664.843,1136.66
2556,0,-0.00215757,-0.0187116,0.0115298,284.122,666.689,1139.86
2557,0,0.00750516,-0.0162232,0.017003,284.732,668.91,1142.82
2558,0,-0.0018514,-0.0199181,0.010556,285.155,670.837,1146.25
2559,0,-0.00248471,-0.0203655,0.0105771,285.585,672.913,1149.44
2560,0,0.000251287,-0.0212561,0.0121693,286.111,675.019,1152.53
2561,0,0.00192589,-0.0207735,0.0184742,286.082,677.375,1155.88
2562,0,0.0105023,-0.0145988,0.0187359,286.928,679.433,1158.65
2563,0,0.00101351,-0.0211376,0.0113749,287.412,681.27,1161.96
2564,0,-0.000101593,-0.0209795,0.0101745,287.85,683.346,1165.11
2565,0,0.00805674,-0.0166058,0.0141589,288.32,685.572,1168.03
2566,0,0.00362902,-0.0194492,0.0116762,288.701,687.584,1171.17
2567,0,0.0121298,-0.0151973,0.0175175,289.173,689.803,1174.06
2568,0,0.00752911,-0.0164234,0.0134199,289.579,691.775,1177.19
2569,0,0.00590914,-0.0164112,0.0107078,290.044,693.799,1180.23
2570,0,0.0128355,-0.0149335,0.0158815,290.597,695.927,1182.99
2571,0,0.00786629,-0.0158031,0.0106626,290.966,697.842,1186.12
2572,0,0.0173889,-0.0111761,0.0180585,291.357,700.173,1188.9
2573,0,0.00714929,-0.0182245,0.0104804,291.904,701.909,1191.99
2574,0,0.00564209,-0.0203005,0.0104905,292.32,703.936,1194.96
2575,0,0.0193014,-0.0142734,0.0204112,292.751,706.243,1197.53
2576,0,0.00726187,-0.0198353,0.00991816,293.265,708.016,1200.63
2577,0,0.00900615,-0.0171797,0.010348,293.58,710.09,1203.45
2578,0,0.00991217,-0.0202711,0.011682,294.104,712.051,1206.23
2579,0,0.0128818,-0.0184667,0.0214683,294.195,714.451,1208.99
2580,0,0.0192848,-0.0146626,0.0180848,294.979,716.455,1211.61
2581,0,0.0117757,-0.0175228,0.0110195,295.44,718.203,1214.46
2582,0,0.0175204,-0.013492,0.0135892,295.694,720.347,1217.24
2583,0,0.0109258,-0.0208594,0.01031,296.192,722.173,1220.07
2584,0,0.00757847,-0.0246662,0.00771528,296.667,724.056,1222.82
2585,0,0.0225866,-0.016597,0.0180086,296.99,726.365,1225.24
2586,0,0.0154555,-0.0226062,0.00948167,297.528,728.123,1228.13
2587,0,0.0236554,-0.0149793,0.0139591,297.857,730.344,1230.65
2588,0,0.0159474,-0.0161402,0.0067506,298.279,732.128,1233.51
2589,0,0.0231175,-0.0132517,0.0111609,298.719,734.238,1236.02
2590,0,0.0220758,-0.0126599,0.00706465,299.026,736.171,1238.8
2591,0,0.012627,-0.0211422,0.0032782,299.515,737.901,1241.62
2592,0,0.0223451,-0.0174824,0.00710814,299.875,739.979,1244.03
2593,0,0.0119267,-0.0245466,0.00158826,300.343,741.781,1246.94
2594,0,0.0149374,-0.0232647,0.00258355,300.824,743.758,1249.42
2595,0,0.0119691,-0.0248554,9.12533e-05,301.266,745.61,1252.03
2596,0,0.0151073,-0.0248845,0.00293132,301.56,747.581,1254.66
2597,0,0.0162306,-0.0283211,0.00175674,301.938,749.409,1257.2
2598,0,0.0161592,-0.0258084,0.000721063,302.312,751.375,1259.84
2599,0,0.0154476,-0.0238278,-0.00153854,302.732,753.211,1262.42
2600,0,0.0166438,-0.0248204,0.000894778,303.115,755.124,1265.01
2601,0,0.0155258,-0.0208186,-0.00218799,303.432,756.961,1267.57
2602,0,0.0187425,-0.0231677,0.000209908,303.793,758.847,1270.03
2603,0,0.0195505,-0.0251096,-0.00141079,304.141,760.646,1272.54
2604,0,0.0204954,-0.0217033,-0.00139496,304.506,762.531,1275.05
2605,0,0.0237348,-0.0198374,-0.00198207,304.89,764.326,1277.47
2606,0,0.0215373,-0.022375,-0.00130514,305.302,766.129,1280.03
2607,0,0.0231934,-0.0194673,-0.0019242,305.621,767.89,1282.44
2608,0,0.0255243,-0.0201451,-0.000102461,305.904,769.667,1284.86
2609,0,0.0297899,-0.0194599,-0.000470235,306.279,771.463,1287.17
2610,0,0.0372243,-0.0115114,0.00263773,306.602,773.363,1289.45
2611,0,0.0266237,-0.0178314,-0.00190413,307.021,774.888,1292.13
2612,0,0.0440957,-0.0104235,0.00895604,307.303,776.88,1294.04
2613,0,0.0270968,-0.0199903,-0.00298696,307.737,778.235,1296.82
2614,0,0.0437873,-0.00551363,0.00525408,307.959,780.184,1298.73
2615,0,0.0306771,-0.0172201,-0.000830712,308.44,781.616,1301.31
2616,0,0.0471679,-0.00878439,0.0103821,308.632,783.586,1303.25
2617,0,0.0449367,-0.00439203,0.00562048,309.009,785.149,1305.52
2618,0,0.0447791,-0.00620963,0.00749223,309.387,786.74,1307.78
2619,0,0.0488246,-0.0115499,0.0136729,309.784,788.453,1309.87
2620,0,0.0488466,-0.0118773,0.0133139,310.138,789.933,1311.94
2621,0,0.0465619,-0.00628633,0.00880178,310.503,791.407,1314.22
2622,0,0.0461323,-0.00585337,0.00969851,310.881,793.019,1316.33
2623,0,0.0478592,-0.00892384,0.0145808,311.125,794.517,1318.31
2624,0,0.0471047,-0.00590117,0.0096142,311.552,795.947,1320.43
2625,0,0.0444832,-0.00235132,0.00756438,311.851,797.406,1322.54
2626,0,0.048334,-0.010789,0.0150731,312.167,798.931,1324.38
2627,0,0.0492259,-0.0121096,0.0132979,312.73,800.351,1326.3
2628,0,0.0480817,-0.00636138,0.0107035,313.095,801.711,1328.24
2629,0,0.0479376,-0.0055221,0.0109534,313.295,803.114,1330.2
2630,0,0.0467138,-0.00688317,0.0104311,313.664,804.527,1332.16
2631,0,0.0494465,-0.0115528,0.0164282,314.02,805.92,1333.88
2632,0,0.0503929,-0.0108213,0.014562,314.475,807.234,1335.68
2633,0,0.0467589,-0.0050004,0.0108832,314.784,808.496,1337.56
2634,0,0.0468946,-0.00815056,0.012288,315.088,809.852,1339.43
2635,0,0.0485994,-0.00978917,0.0134048,315.536,811.271,1341.18
2636,0,0.0480688,-0.00864157,0.013945,315.863,812.471,1342.89
2637,0,0.0476469,-0.00934754,0.0130524,316.314,813.731,1344.66
2638,0,0.049394,-0.0148674,0.0162214,316.679,814.995,1346.33
2639,0,0.0468142,-0.00819952,0.0115442,317.046,816.173,1348.11
2640,0,0.0463147,-0.00808127,0.012822,317.332,817.487,1349.89
2641,0,0.0476708,-0.0130608,0.014632,317.719,818.696,1351.58
2642,0,0.0484914,-0.0130648,0.0155206,318.195,819.891,1353.21
2643,0,0.0477996,-0.0125169,0.0156645,318.425,820.978,1354.91
2644,0,0.0451697,-0.00825156,0.00964362,318.824,822.102,1356.74
2645,0,0.0480933,-0.0135951,0.0155034,319.131,823.336,1358.31
2646,0,0.0458636,-0.00829762,0.0113738,319.382,824.383,1360.13
2647,0,0.0452369,-0.0104885,0.0138718,319.859,825.58,1361.79
2648,0,0.0494536,-0.0174947,0.016589,320.271,826.68,1363.34
2649,0,0.04632,-0.0110177,0.0138353,320.639,827.779,1365.05
2650,0,0.0457869,-0.0109018,0.0137173,320.868,828.787,1366.77
2651,0,0.045746,-0.0119884,0.0126533,321.271,829.938,1368.44
2652,0,0.0456903,-0.00862525,0.0132159,321.461,830.945,1370.07
2653,0,0.0435292,-0.00790258,0.0118035,321.853,832.007,1371.76
2654,0,0.0465603,-0.0149812,0.0157592,322.267,833.023,1373.23
2655,0,0.0464113,-0.0105851,0.014185,322.615,834.039,1374.88
2656,0,0.0444484,-0.0111262,0.0131875,322.951,834.991,1376.51
2657,0,0.0466812,-0.0129281,0.0141476,323.23,835.963,1378.01
2658,0,0.044192,-0.00642907,0.0108229,323.526,837.022,1379.68
2659,0,0.0443123,-0.00992593,0.01373,323.736,837.988,1381.24
2660,0,0.0442315,-0.00800293,0.0112213,324.184,838.971,1382.66
2661,0,0.0453874,-0.00707109,0.0123448,324.511,839.921,1384.18
2662,0,0.0469585,-0.013652,0.0163969,324.983,840.895,1385.46
2663,0,0.0468423,-0.0102801,0.0148588,325.236,841.742,1386.96
2664,0,0.0470854,-0.0139981,0.0136473,325.589,842.665,1388.28
2665,0,0.0451308,-0.00606622,0.0115408,325.837,843.579,1389.77
2666,0,0.0439315,-0.00667077,0.00896527,326.158,844.459,1391.09
2667,0,0.0459928,-0.00609808,0.010704,326.454,845.443,1392.37
2668,0,0.0434967,-0.0041324,0.00883672,326.694,846.258,1393.68
2669,0,0.0466016,-0.00580086,0.0111271,327.134,847.18,1394.8
2670,0,0.0478869,-0.010303,0.0140468,327.449,848.02,1395.92
2671,0,0.0464303,-0.0063555,0.0118568,327.825,848.814,1397.11
2672,0,0.0475501,-0.01128,0.0139162,328.207,849.736,1398.15
2673,0,0.0455229,-0.00391642,0.0107678,328.415,850.497,1399.36
2674,0,0.0457402,-0.00833934,0.01047,328.813,851.309,1400.32
2675,0,0.0436022,-0.00354635,0.00883359,328.961,852.121,1401.52
2676,0,0.0465742,-0.00638891,0.0121011,329.301,852.967,1402.4
2677,0,0.0426604,-0.00254503,0.00759687,329.621,853.748,1403.42
2678,0,0.045027,-0.00359672,0.0102382,329.896,854.538,1404.31
2679,0,0.0456713,-0.00751976,0.0125819,330.369,855.316,1405.09
2680,0,0.0432161,-0.00319459,0.00741031,330.712,856.028,1406.05
2681,0,0.0448624,-0.00595373,0.010327,331.084,856.83,1406.82
2682,0,0.0462994,-0.0103398,0.0125218,331.455,857.597,1407.55
2683,0,0.0442917,-0.00655845,0.00984997,331.68,858.261,1408.5
2684,0,0.0447721,-0.00399753,0.00947972,332.009,859.01,1409.25
2685,0,0.0435621,-0.00847404,0.0090272,332.387,859.726,1409.94
2686,0,0.0441747,-0.00688314,0.0093679,332.541,860.437,1410.79
2687,0,0.04416,-0.00257874,0.0074539,332.872,861.188,1411.58
2688,0,0.0437513,-0.00268117,0.00754905,333.277,861.837,1412.22
2689,0,0.0434175,-0.00262434,0.00605875,333.503,862.552,1412.98
2690,0,0.0431473,-0.00116426,0.00548242,333.84,863.283,1413.7
2691,0,0.0441147,-0.00246221,0.00924974,334.229,863.975,1414.3
2692,0,0.0488456,-0.00927791,0.012624,334.599,864.625,1414.86
2693,0,0.0449499,0.000386916,0.00669829,334.882,865.218,1415.72
2694,0,0.0437659,-0.000264711,0.0067922,335.283,865.825,1416.32
2695,0,0.0481163,-0.0110166,0.011701,335.741,866.505,1416.82
2696,0,0.0480247,-0.00893978,0.0102932,336.111,867.17,1417.5
2697,0,0.0447126,-0.00255422,0.00692884,336.393,867.697,1418.3
2698,0,0.0461881,-0.00465654,0.00738869,336.819,868.312,1418.87
2699,0,0.0464516,-0.00854932,0.00838666,337.232,868.991,1419.44
2700,0,0.0459266,-0.00555965,0.00873109,337.462,869.634,1420.2
2701,0,0.0457451,-0.00439296,0.00857452,337.773,870.124,1420.92
2702,0,0.0471257,-0.00612614,0.00745052,338.324,870.725,1421.52
2703,0,0.0453712,-0.00636894,0.0076617,338.609,871.303,1422.17
2704,0,0.0443804,-0.00286588,0.00773533,338.801,871.851,1422.97
2705,0,0.0470328,-0.00408679,0.00799256,339.203,872.422,1423.64
2706,0,0.0465567,-0.0053948,0.0075111,339.66,872.966,1424.24
2707,0,0.0447536,-0.00132147,0.00490438,339.966,873.489,1424.99
2708,0,0.0449162,-0.000580125,0.00500513,340.269,874.018,1425.73
2709,0,0.0472348,-0.00284511,0.00743439,340.784,874.604,1426.31
2710,0,0.0468547,-0.00221898,0.0066028,341.219,875.096,1426.98
2711,0,0.0473174,0.00247202,0.00569623,341.455,875.613,1427.75
2712,0,0.0457558,0.00196966,0.00555968,341.866,876.098,1428.37
2713,0,0.0478437,-0.00243578,0.00796521,342.449,876.626,1428.93
2714,0,0.0492984,0.000962904,0.00840383,342.74,877.129,1429.67
2715,0,0.0486785,0.00542981,0.00645673,343.055,877.585,1430.35
2716,0,0.0476213,0.00282391,0.0060205,343.573,878.01,1430.92
2717,0,0.0506909,-0.00540783,0.0102692,344.084,878.53,1431.3
2718,0,0.0512958,-0.00222206,0.0121828,344.406,879.001,1431.96
2719,0,0.0499822,0.00331957,0.00765379,344.832,879.424,1432.62
2720,0,0.0495284,0.00434734,0.00491039,345.323,879.795,1433.22
2721,0,0.0503239,-0.00121153,0.00764675,345.871,880.227,1433.55
2722,0,0.0521637,-0.00366992,0.0106325,346.332,880.659,1434
2723,0,0.0520533,-0.000824639,0.0111388,346.73,881.161,1434.53
2724,0,0.050003,0.00383744,0.00672032,347.184,881.556,1435.08
2725,0,0.0501226,0.00118403,0.00889879,347.715,881.925,1435.48
2726,0,0.05356,-0.00325804,0.0116664,348.249,882.261,1435.85
2727,0,0.0529207,-0.000213545,0.0105703,348.81,882.6,1436.18
2728,0,0.0519328,0.00521672,0.00821576,349.238,882.987,1436.64
2729,0,0.050885,0.00930899,0.00794333,349.593,883.344,1437
2730,0,0.0517979,0.00874241,0.00892516,349.986,883.683,1437.34
2731,0,0.0520546,0.00720921,0.00888616,350.535,884.051,1437.67
2732,0,0.0506648,0.0094964,0.00624411,351.165,884.415,1437.96
2733,0,0.0506854,0.00638736,0.00629715,351.805,884.685,1438.14
2734,0,0.0510441,0.00718104,0.00740847,352.328,884.97,1438.4
2735,0,0.0516719,0.00815973,0.00818526,352.85,885.25,1438.57
2736,0,0.0519119,0.0085172,0.00654208,353.459,885.557,1438.77
2737,0,0.0514157,0.00998448,0.00610936,353.996,885.815,1438.9
2738,0,0.0512324,0.00757793,0.00688707,354.606,886.063,1438.96
2739,0,0.0518582,0.00960231,0.00811999,355.155,886.379,1439.08
2740,0,0.0506824,0.0135651,0.00638589,355.687,886.622,1439.21
2741,0,0.0509847,0.0156426,0.00517955,356.319,886.856,1439.31
2742,0,0.0498312,0.0161349,0.00345111,356.91,887.095,1439.33
2743,0,0.048623,0.015643,0.00338125,357.571,887.333,1439.31
2744,0,0.0481515,0.0128589,0.00401838,358.263,887.548,1439.3
2745,0,0.0506042,0.0100234,0.00675206,358.918,887.798,1439.27
2746,0,0.0503071,0.00808865,0.00703039,359.646,887.99,1439.21
2747,0,0.0505008,0.0090248,0.00656596,360.358,888.204,1439.18
2748,0,0.048629,0.0127023,0.00474423,360.989,888.393,1439.13
2749,0,0.048631,0.0151416,0.00517528,361.656,888.553,1439.09
2750,0,0.0478494,0.0142406,0.00500896,362.387,888.739,1439.02
2751,0,0.0483923,0.0115143,0.00578095,363.097,888.871,1438.89
2752,0,0.0487418,0.00839189,0.00676095,363.96,889.015,1438.77
2753,0,0.049068,0.00894552,0.00561365,364.762,889.246,1438.67
2754,0,0.0477988,0.0155533,0.00573832,365.457,889.394,1438.58
2755,0,0.0477732,0.0146118,0.00642517,366.204,889.503,1438.45
2756,0,0.0489238,0.0120745,0.00720701,366.937,889.589,1438.38
2757,0,0.0495062,0.00746448,0.00942897,367.735,889.714,1438.19
2758,0,0.049095,0.00886339,0.00812619,368.615,889.849,1438.11
2759,0,0.0485485,0.0128273,0.00735273,369.445,889.967,1438.04
2760,0,0.0489216,0.0142575,0.00718743,370.268,890.042,1437.98
2761,0,0.0480408,0.00869413,0.00885456,371.046,890.092,1437.82
2762,0,0.0497866,0.00500158,0.0096383,372.011,890.192,1437.74
2763,0,0.0475572,0.0112644,0.00815272,372.803,890.246,1437.82
2764,0,0.0476369,0.0136317,0.00675218,373.722,890.299,1437.79
2765,0,0.0469326,0.0106377,0.00651484,374.688,890.359,1437.76
2766,0,0.0486999,0.00299715,0.00969891,375.677,890.472,1437.61
2767,0,0.0483444,0.00583065,0.00994698,376.535,890.512,1437.75
2768,0,0.0469798,0.010565,0.00778378,377.457,890.452,1437.84
2769,0,0.048788,0.00545636,0.00839822,378.503,890.468,1437.84
2770,0,0.0483638,0.00393513,0.00851544,379.486,890.497,1437.93
2771,0,0.048773,0.00597175,0.00891498,380.453,890.504,1438.05
2772,0,0.0493712,0.00937601,0.00849104,381.417,890.517,1438.22
2773,0,0.0497433,0.00562402,0.00895054,382.466,890.478,1438.31
2774,0,0.0491683,0.00815707,0.00849917,383.422,890.423,1438.51
2775,0,0.0492156,0.0158728,0.00670514,384.295,890.375,1438.77
2776,0,0.0492384,0.0133845,0.00778391,385.31,890.363,1438.93
2777,0,0.0489037,0.00709209,0.00946922,386.375,890.368,1439.01
2778,0,0.048226,0.0118473,0.00844559,387.346,890.306,1439.24
2779,0,0.04966,0.011106,0.00874411,388.46,890.275,1439.47
2780,0,0.049234,0.00512763,0.00903548,389.612,890.213,1439.6
2781,0,0.0496339,0.00692724,0.0100927,390.636,890.07,1439.93
2782,0,0.0509164,0.00659196,0.00992987,391.779,889.959,1440.15
2783,0,0.052284,2.58827e-05,0.0122884,392.912,889.89,1440.27
2784,0,0.0498127,0.011173,0.0107725,393.859,889.753,1440.59
2785,0,0.050318,0.0123339,0.011476,394.896,889.674,1440.85
2786,0,0.0494371,0.00739663,0.0108308,396.126,889.556,1441
2787,0,0.0472907,0.0158163,0.00849247,397.136,889.401,1441.38
2788,0,0.0482442,0.0127612,0.00914785,398.357,889.242,1441.54
2789,0,0.0517325,0.0024806,0.0122835,399.644,889.17,1441.64
2790,0,0.0493979,0.00616006,0.0132475,400.707,889.019,1441.89
2791,0,0.0512181,0.000610349,0.0145458,401.938,888.761,1442.03
2792,0,0.0494445,0.00594491,0.0141291,403.027,888.618,1442.27
2793,0,0.0480295,0.0152147,0.0118288,404.117,888.433,1442.56
2794,0,0.0482415,0.00909518,0.0123054,405.504,888.242,1442.64
2795,0,0.0471098,0.0177783,0.00984189,406.557,888.058,1442.96
2796,0,0.0494756,0.0154526,0.0128901,407.784,887.89,1443.03
2797,0,0.0486121,0.0126023,0.0116028,409.009,887.688,1443.22
2798,0,0.049097,0.0145685,0.0122904,410.211,887.491,1443.32
2799,0,0.0503293,0.00390875,0.0151465,411.563,887.24,1443.3
2800,0,0.0479327,0.0066769,0.0156048,412.663,886.979,1443.5
